GBAC,country,host,collection_date,serotype,Topotype
OM562544/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562543/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ
OM562542/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ
OM562541/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ
OM562540/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ
OM562539/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ
OM562538/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ
OM562537/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ
OM562536/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ
OM562535/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ
OM562534/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ
OM562533/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ
OM562532/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ
OM562531/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ
OM562530/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ
OM562529/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ
OM562528/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ
OM562527/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ
OM562526/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ
OM562525/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ
OM562524/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ
OM562523/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ
OM562522/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ
OM562521/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ
OM562520/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ
OM562519/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ
OM562518/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ
OM562517/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ
OM562516/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ
OM562515/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ
OM562514/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ
OM562513/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562512/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562511/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562510/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562509/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562508/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562507/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562506/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562505/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562504/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562503/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562502/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562501/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562500/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562499/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562498/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562497/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562496/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562495/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562494/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562493/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562492/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562491/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562490/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562489/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562488/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562487/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562486/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562485/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562484/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562483/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562482/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562481/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562480/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562479/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562478/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562477/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562476/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562475/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562474/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562473/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562472/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562471/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562470/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562469/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562468/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562467/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562466/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562465/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562464/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562463/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562462/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562461/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562460/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562459/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562458/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562457/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562456/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562455/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562454/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
OM562453/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV
MT340225/VNM/cattle/2018/A,VNM,cattle,2018,A,ASIA
MT340224/VNM/buffalo/2018/A,VNM,buffalo,2018,A,ASIA
MT340223/VNM/cattle/2019/A,VNM,cattle,2019,A,ASIA
MT340222/VNM/cattle/2019/A,VNM,cattle,2019,A,ASIA
MT340221/VNM/cattle/2018/A,VNM,cattle,2018,A,ASIA
MT340220/VNM/cattle/2018/A,VNM,cattle,2018,A,ASIA
MT340219/VNM/cattle/2018/A,VNM,cattle,2018,A,ASIA
MT340218/VNM/cattle/2018/A,VNM,cattle,2018,A,ASIA
MT340217/VNM/cattle/2018/A,VNM,cattle,2018,A,ASIA
MT340216/VNM/cattle/2018/A,VNM,cattle,2018,A,ASIA
MT340215/VNM/cattle/2018/A,VNM,cattle,2018,A,ASIA
MT340214/VNM/cattle/2018/A,VNM,cattle,2018,A,ASIA
MT340213/VNM/cattle/2018/A,VNM,cattle,2018,A,ASIA
MT340212/VNM/cattle/2018/A,VNM,cattle,2018,A,ASIA
MT340211/VNM/cattle/2018/A,VNM,cattle,2018,A,ASIA
MT340210/VNM/cattle/2018/A,VNM,cattle,2018,A,ASIA
MT340209/VNM/cattle/2018/A,VNM,cattle,2018,A,ASIA
MT340208/VNM/cattle/2018/A,VNM,cattle,2018,A,ASIA
MT340207/VNM/cattle/2018/A,VNM,cattle,2018,A,ASIA
MT340206/VNM/cattle/2018/A,VNM,cattle,2018,A,ASIA
MT340205/VNM/cattle/2018/A,VNM,cattle,2018,A,ASIA
MT340204/VNM/cattle/2018/A,VNM,cattle,2018,A,ASIA
MT340203/VNM/cattle/2017/A,VNM,cattle,2017,A,ASIA
MT340202/VNM/cattle/2017/A,VNM,cattle,2017,A,ASIA
MT340201/VNM/cattle/2017/A,VNM,cattle,2017,A,ASIA
MT340200/VNM/cattle/2017/A,VNM,cattle,2017,A,ASIA
MT340199/VNM/cattle/2017/A,VNM,cattle,2017,A,ASIA
MT340198/VNM/cattle/2017/A,VNM,cattle,2017,A,ASIA
MT340197/VNM/cattle/2017/A,VNM,cattle,2017,A,ASIA
MH746921/USA/cow/2017/A,USA,cow,2017,A,EUROPE-SOUTH-AMERICA-EURO-SA-SOUTH
EU400597/CHN/Unknown/2001/O,CHN,Unknown,2001,O,CATHAY
AY686687/Unknown/Unknown/2001/O,Unknown,Unknown,2001,O,CATHAY
AF377945/Unknown/Unknown/2000/O,Unknown,Unknown,2000,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA
EF552697/GBR/sheep/2001/O,GBR,sheep,2001,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA
EF552696/GBR/cattle/2001/O,GBR,cattle,2001,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA
EF552695/GBR/sheep/2001/O,GBR,sheep,2001,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA
EF552694/GBR/cattle/2001/O,GBR,cattle,2001,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA
EF552693/GBR/cattle/2001/O,GBR,cattle,2001,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA
EF552692/GBR/sheep/2001/O,GBR,sheep,2001,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA
EF552691/GBR/cattle/2001/O,GBR,cattle,2001,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA
EF552690/GBR/cattle/2001/O,GBR,cattle,2001,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA
EF552689/GBR/sheep/2001/O,GBR,sheep,2001,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA
EF552688/GBR/sheep/2001/O,GBR,sheep,2001,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA
AY593809/ARG/Unknown/1969/C,ARG,Unknown,1969,C,EUROPE-SOUTH-AMERICA-EURO-SA-SOUTH
AY593808/ARG/Unknown/1966/C,ARG,Unknown,1966,C,EUROPE-SOUTH-AMERICA-EURO-SA-SOUTH
AY593807/BRA/Unknown/1955/C,BRA,Unknown,1955,C,EUROPE-SOUTH-AMERICA-EURO-SA-SOUTH
AY593806/BRA/Unknown/1971/C,BRA,Unknown,1971,C,EUROPE-SOUTH-AMERICA-EURO-SA-SOUTH
AY593805/DEU/Unknown/1960/C,DEU,Unknown,1960,C,EUROPE-SOUTH-AMERICA-EURO-SA-SOUTH
AY593804/CHE/Unknown/1965/C,CHE,Unknown,1965,C,EUROPE-SOUTH-AMERICA-EURO-SA-SOUTH
