# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Jan 02 22:48:09 MSK 2025 [seed=1735846506594]
# -window -working -options
state	pathLikelihood.delta	pathLikelihood.source	pathLikelihood.destination	pathLikelihood.theta	pathLikelihood.pathLikelihood
13290000	-7780.455761355664	-7848.826202493781	-68.3704411381168	0.08659060843442937	-742.0848394110652
13291000	-7812.394915264668	-7870.236490150205	-57.84157488553725	0.08659060843442937	-734.3216039283471
13292000	-7828.252837485483	-7889.931031485168	-61.678193999685526	0.08659060843442937	-739.5313701761016
13293000	-7841.399984266772	-7899.2368315037975	-57.836847237025275	0.08659060843442937	-736.8284428524099
13294000	-7832.154925163958	-7899.158520269828	-67.0035951058698	0.08659060843442937	-745.1946554285296
13295000	-7782.688631150419	-7838.825869620782	-56.13723847036407	0.08659060843442937	-730.044982297395
13296000	-7804.553474025672	-7853.3828479419	-48.829373916228114	0.08659060843442937	-724.6304077911504
13297000	-7762.624346435724	-7817.237833582353	-54.613487146629595	0.08659060843442937	-726.7838523524135
13298000	-7799.473864678748	-7867.199543097773	-67.72567841902466	0.08659060843442937	-743.0868658299878
13299000	-7845.152115349357	-7899.201707619811	-54.04959227045401	0.08659060843442937	-733.3660871992055
13300000	-7805.079025037043	-7855.465971890645	-50.386946853602666	0.08659060843442937	-726.2334885103629
13301000	-7762.723875354056	-7813.492033741805	-50.76815838774907	0.08659060843442937	-722.9471418631282
13302000	-7813.932324325865	-7874.310354065882	-60.37802974001727	0.08659060843442937	-736.9911839688489
13303000	-7795.727265969521	-7853.260519490915	-57.53325352139365	0.08659060843442937	-732.5700206705651
13304000	-7818.49342213282	-7871.126343580561	-52.63292144774052	0.08659060843442937	-729.6410239108053
13305000	-7821.910586475008	-7870.635001365728	-48.724414890720695	0.08659060843442937	-726.0284116932959
13306000	-7815.850137810371	-7872.57790914685	-56.72777133647887	0.08659060843442937	-733.5069902017975
13307000	-7813.6180809273665	-7871.34574677307	-57.72766584570273	0.08659060843442937	-734.3136095474617
13308000	-7892.183003681125	-7949.787756090777	-57.60475240965211	0.08659060843442937	-740.9936805742631
13309000	-7812.338636306346	-7865.075212414647	-52.7365761083	0.08659060843442937	-729.2117319218668
13310000	-7891.785137120653	-7945.256224201787	-53.471087081133504	0.08659060843442937	-736.8255637381975
13311000	-7834.096899247205	-7884.059406659024	-49.9625074118186	0.08659060843442937	-728.3217244519107
13312000	-7794.9958511308305	-7850.270746975723	-55.27489584489285	0.08659060843442937	-730.248329338164
13313000	-7763.110947185566	-7823.986782357855	-60.87583517228875	0.08659060843442937	-733.0883354330663
13314000	-7827.420855652721	-7881.147514095986	-53.726658443264135	0.08659060843442937	-731.507792806575
13315000	-7803.955278231003	-7858.053656404593	-54.0983781735908	0.08659060843442937	-729.8476139106899
13316000	-7834.017422264346	-7900.5692318249685	-66.55180956062244	0.08659060843442937	-744.9041446404121
13317000	-7816.354524220478	-7866.545319134905	-50.1907949144274	0.08659060843442937	-727.0136889058832
13318000	-7775.12721098964	-7835.726395596716	-60.59918460707669	0.08659060843442937	-733.8521804617575
13319000	-7805.606556738347	-7866.813445678616	-61.2068889402689	0.08659060843442937	-737.0991098880135
13320000	-7783.061878041874	-7845.458517008182	-62.396638966308515	0.08659060843442937	-736.3367024687668
13321000	-7915.030419760043	-7974.201567788063	-59.17114802802001	0.08659060843442937	-744.538447852059
13322000	-7792.9105385012945	-7845.29777992717	-52.38724142587597	0.08659060843442937	-727.1801064297797
13323000	-7787.448196362654	-7846.35417431442	-58.90597795176533	0.08659060843442937	-733.2258554264072
13324000	-7762.631480883882	-7814.633256730029	-52.00177584614604	0.08659060843442937	-724.1727588281369
13325000	-7813.932204043504	-7869.646470102018	-55.71426605851396	0.08659060843442937	-732.3274098720226
13326000	-7758.0193519694585	-7810.886158158935	-52.86680618947659	0.08659060843442937	-724.6384221225894
13327000	-7783.474922724383	-7827.652885541386	-44.17796281700339	0.08659060843442937	-718.1537921098309
13328000	-7774.401111523329	-7825.184347434106	-50.78323591077701	0.08659060843442937	-723.973358370886
13329000	-7788.534752673747	-7837.234429308086	-48.6996766343394	0.08659060843442937	-723.1136396810571
13330000	-7823.284719734746	-7881.372572553932	-58.087852819185166	0.08659060843442937	-735.5108366567911
13331000	-7808.217843487842	-7859.697490299806	-51.479646811963946	0.08659060843442937	-727.5979806681441
13332000	-7795.596480551925	-7848.63045532469	-53.03397477276454	0.08659060843442937	-728.059417133052
13333000	-7820.066214025286	-7872.250005634293	-52.18379160900755	0.08659060843442937	-729.3280830789816
13334000	-7848.441078275073	-7896.711740167522	-48.27066189244934	0.08659060843442937	-727.8719501220568
13335000	-7843.84631720687	-7901.763353737687	-57.91703653081733	0.08659060843442937	-737.1204616039182
13336000	-7825.85747798718	-7882.543498248133	-56.6860202609534	0.08659060843442937	-734.3317808009922
13337000	-7810.809168372268	-7875.259417690639	-64.45024931837085	0.08659060843442937	-740.7929675729448
13338000	-7777.405065764199	-7833.387669342761	-55.98260357856222	0.08659060843442937	-729.4328402640974
13339000	-7829.659421007788	-7878.897065895862	-49.23764488807406	0.08659060843442937	-727.2126179875004
13340000	-7772.893921636821	-7821.594035029176	-48.70011339235535	0.08659060843442937	-721.7597273631653
13341000	-7783.028751678531	-7835.618614355796	-52.58986267726546	0.08659060843442937	-726.5270577477668
13342000	-7767.862138033561	-7818.509454053913	-50.64731602035195	0.08659060843442937	-723.2712247874454
13343000	-7762.003705087718	-7818.508055905518	-56.50435081779986	0.08659060843442937	-728.6209743116405
13344000	-7743.222071250167	-7796.274334244255	-53.05226299408897	0.08659060843442937	-723.5425733865433
13345000	-7845.00541444855	-7904.690713159026	-59.68529871047604	0.08659060843442937	-738.9890907189688
13346000	-7763.194673157878	-7817.880934013809	-54.68626085593027	0.08659060843442937	-726.906010999592
13347000	-7776.748117639343	-7835.12394403737	-58.37582639802676	0.08659060843442937	-731.7691775457208
13348000	-7789.995455931226	-7846.47725412393	-56.481798192703664	0.08659060843442937	-731.0222444232286
13349000	-7792.786408282858	-7860.719331031104	-67.93292274824584	0.08659060843442937	-742.71503924101
13350000	-7771.3561222542885	-7833.730882797964	-62.37476054367551	0.08659060843442937	-735.301215530302
13351000	-7805.450883092777	-7864.923858895155	-59.472975802377505	0.08659060843442937	-735.351716874435
13352000	-7818.312462521081	-7886.553139272779	-68.24067675169744	0.08659060843442937	-745.2331098118797
13353000	-7763.169765718412	-7828.785219828581	-65.61545411016888	0.08659060843442937	-737.8330475034927
13354000	-7774.505623237894	-7831.948763666689	-57.44314042879567	0.08659060843442937	-730.6423126218574
13355000	-7789.099002420465	-7848.206025104263	-59.107022683798576	0.08659060843442937	-733.5698444593934
13356000	-7797.7886668480505	-7859.979082217522	-62.19041536947114	0.08659060843442937	-737.4056804749417
13357000	-7872.707361041148	-7923.285158861707	-50.57779782055865	0.08659060843442937	-732.2803182393225
13358000	-7771.584082403827	-7825.230756324247	-53.6466739204193	0.08659060843442937	-726.5928681150931
13359000	-7802.6190264880215	-7855.745951212762	-53.126924724740306	0.08659060843442937	-728.760453610393
13360000	-7779.9158442515545	-7835.657780954677	-55.741936703122136	0.08659060843442937	-729.4095832255215
13361000	-7843.858484498945	-7895.833108010111	-51.974623511166	0.08659060843442937	-731.1791021574907
13362000	-7807.202139991425	-7872.534468705884	-65.33232871445968	0.08659060843442937	-741.3627121868961
13363000	-7791.019165372047	-7843.795602382158	-52.77643701011129	0.08659060843442937	-727.4055268639769
13364000	-7792.064134899594	-7846.0927609890205	-54.02862608942657	0.08659060843442937	-728.748200490478
13365000	-7786.5773810069495	-7848.531087321426	-61.95370631447655	0.08659060843442937	-736.1981793576339
13366000	-7820.669724380969	-7879.112010785522	-58.442286404553656	0.08659060843442937	-735.6388362034228
13367000	-7804.748697608734	-7856.493285216067	-51.74458760733343	0.08659060843442937	-727.5625260110938
13368000	-7802.463770573078	-7853.342141390029	-50.87837081695015	0.08659060843442937	-726.4984559984649
13369000	-7777.280580746198	-7824.46442038989	-47.1838396436917	0.08659060843442937	-720.6232970957772
13370000	-7804.470600915304	-7860.431696322834	-55.96109540752941	0.08659060843442937	-731.7549532494022
13371000	-7813.034233299003	-7877.126177190857	-64.09194389185383	0.08659060843442937	-740.6273318722398
13372000	-7796.560767264417	-7852.223289165814	-55.662521901397135	0.08659060843442937	-730.7714624348245
13373000	-7800.345859843235	-7857.656090533501	-57.31023069026542	0.08659060843442937	-732.7469246930732
13374000	-7898.162387359006	-7950.587888117497	-52.42550075849036	0.08659060843442937	-736.3321873938319
13375000	-7793.151625978323	-7848.424164754798	-55.27253877647511	0.08659060843442937	-730.0862796917006
13376000	-7848.425248018847	-7904.564659312451	-56.139411293604184	0.08659060843442937	-735.7393287716933
13377000	-7764.310224943553	-7809.255910479591	-44.94568553603729	0.08659060843442937	-717.2620319875608
13378000	-7795.869511996156	-7853.637462986955	-57.7679509907994	0.08659060843442937	-732.8170353099645
13379000	-7763.6341822390705	-7813.671684452487	-50.03750221341663	0.08659060843442937	-722.2953097158312
13380000	-7755.63977991461	-7810.79691914799	-55.15713923338018	0.08659060843442937	-726.7227065744501
13381000	-7836.406268835676	-7891.5209531195105	-55.11468428383462	0.08659060843442937	-733.6738710416922
13382000	-7784.280378376726	-7839.872828283707	-55.59244990698154	0.08659060843442937	-729.6380240948123
13383000	-7802.240088282043	-7856.469815474554	-54.22972719251089	0.08659060843442937	-729.8304435883489
13384000	-7778.1205018788905	-7829.702913106367	-51.58241122747648	0.08659060843442937	-725.0945979614788
13385000	-7802.597547246653	-7853.765941013914	-51.16839376726019	0.08659060843442937	-726.8000627523342
13386000	-7783.57971952451	-7839.502764933692	-55.923045409181434	0.08659060843442937	-729.9079491206938
13387000	-7764.89156928188	-7810.993015180092	-46.101445898211814	0.08659060843442937	-718.4681313097009
13388000	-7807.620931070268	-7863.586055763491	-55.96512469322246	0.08659060843442937	-732.031771539983
13389000	-7784.901860856263	-7840.118484836492	-55.21662398022917	0.08659060843442937	-729.3160127140944
13390000	-7819.8080100866655	-7884.323147632072	-64.51513754540584	0.08659060843442937	-741.6370709792346
13391000	-7918.716469462654	-7984.038250264602	-65.32178080194775	0.08659060843442937	-751.0082579124554
13392000	-7868.089541435197	-7926.589338321892	-58.49979688669433	0.08659060843442937	-739.8024574961385
13393000	-7776.521437748074	-7828.00781778786	-51.486380039786084	0.08659060843442937	-724.8601028377753
13394000	-7817.917859877273	-7888.926393934233	-71.00853405695916	0.08659060843442937	-747.9667982341242
13395000	-7815.918391647125	-7879.371408325849	-63.453016678724474	0.08659060843442937	-740.2381456852955
13396000	-7834.835587864365	-7900.567879430482	-65.73229156611745	0.08659060843442937	-744.1554721030129
13397000	-7777.7838074620595	-7832.729029981771	-54.94522251971227	0.08659060843442937	-728.4282546793047
13398000	-7802.400011213804	-7865.889742843081	-63.48973162927696	0.08659060843442937	-739.1042958490788
13399000	-7768.889669340181	-7833.471119479675	-64.58145013949346	0.08659060843442937	-737.2943334676125
13400000	-7849.560197533307	-7915.922666218824	-66.36246868551761	0.08659060843442937	-746.0606621326062
13401000	-7783.446156644117	-7848.630413797863	-65.18425715374626	0.08659060843442937	-739.1575955741812
13402000	-7753.692160899807	-7807.133358570319	-53.44119767051176	0.08659060843442937	-724.8381194960915
13403000	-7781.90024710003	-7843.145586222492	-61.245339122462084	0.08659060843442937	-735.08481629489
13404000	-7825.496521713223	-7883.031018739904	-57.53449702668069	0.08659060843442937	-735.1490021433394
13405000	-7772.234457835568	-7821.515502888895	-49.28104505332723	0.08659060843442937	-722.2835556523463
13406000	-7817.811455770551	-7867.263067551637	-49.45161178108577	0.08659060843442937	-726.4006623619098
13407000	-7820.424778112834	-7869.6286161471835	-49.20383803434934	0.08659060843442937	-726.379177786827
13408000	-7780.142805260739	-7827.121302220909	-46.97849696016942	0.08659060843442937	-720.665796174445
13409000	-7787.603177502936	-7838.495160719671	-50.89198321673453	0.08659060843442937	-725.2252806026092
13410000	-7759.885530243114	-7809.38052551828	-49.49499527516591	0.08659060843442937	-721.4282047204417
13411000	-7780.5960791179905	-7833.10122349543	-52.50514437743884	0.08659060843442937	-726.2316928508012
13412000	-7845.772269490114	-7908.01030423051	-62.23803474039587	0.08659060843442937	-741.6082291935186
13413000	-7842.726059460639	-7895.738306634225	-53.01224717358646	0.08659060843442937	-732.1186684468379
13414000	-7808.962704767078	-7875.43860066305	-66.47589589597149	0.08659060843442937	-742.6587277435201
13415000	-7793.8356837386955	-7854.149965789589	-60.31428205089379	0.08659060843442937	-735.1872559437943
13416000	-7790.535740370553	-7853.39255832925	-62.85681795869708	0.08659060843442937	-737.4440477475509
13417000	-7809.66588609976	-7870.088169169952	-60.42228307019225	0.08659060843442937	-736.6660038171775
13418000	-7822.284904471772	-7880.566696790505	-58.28179231873311	0.08659060843442937	-735.6182015443961
13419000	-7770.716916708078	-7827.6576157587915	-56.94069905071299	0.08659060843442937	-729.8118048401785
13420000	-7830.456605840089	-7887.449399667392	-56.992793827302954	0.08659060843442937	-735.036795646393
13421000	-7842.1223716482	-7895.498813155405	-53.376441507204945	0.08659060843442937	-732.4305890854728
13422000	-7790.760604082719	-7847.01163480954	-56.25103072682108	0.08659060843442937	-730.8577316013262
13423000	-7800.674676156217	-7852.103964714525	-51.42928855830824	0.08659060843442937	-726.8944549657203
13424000	-7796.971369952792	-7853.205852319056	-56.234482366263975	0.08659060843442937	-731.3789772363026
13425000	-7813.1243187731325	-7879.58334091185	-66.4590221387181	0.08659060843442937	-743.0022106751201
13426000	-7794.8464102450525	-7861.793273785862	-66.94686354080939	0.08659060843442937	-741.9073568568562
13427000	-7835.812201038209	-7890.775362906549	-54.963161868339306	0.08659060843442937	-733.470907934163
13428000	-7759.514398976988	-7815.187967932049	-55.67356895506132	0.08659060843442937	-727.5746419181943
13429000	-7786.34890066987	-7849.570971935001	-63.22207126513089	0.08659060843442937	-737.4467600568852
13430000	-7767.793609350213	-7835.449546989242	-67.65593763902875	0.08659060843442937	-740.2739124657359
13431000	-7817.91791998869	-7883.636036242758	-65.71811625406716	0.08659060843442937	-742.6763856363164
13432000	-7859.704944709051	-7917.90611648101	-58.20117177195921	0.08659060843442937	-738.7778050494089
13433000	-7790.596506365604	-7845.618877754893	-55.02237138928962	0.08659060843442937	-729.614862942627
13434000	-7782.286095967073	-7836.161976991917	-53.87588102484381	0.08659060843442937	-727.7487690854327
13435000	-7815.28417248603	-7875.325204525397	-60.04103203936643	0.08659060843442937	-736.7712436228976
13436000	-7740.12811899153	-7796.019787192514	-55.891668200984434	0.08659060843442937	-726.1140713848962
13437000	-7770.710099784449	-7825.127899025089	-54.417799240640306	0.08659060843442937	-727.2883147485411
13438000	-7812.311829534756	-7875.68780510023	-63.375975565474455	0.08659060843442937	-739.8488101643791
13439000	-7792.088007978302	-7848.1881744425855	-56.10016646428312	0.08659060843442937	-730.821808049745
13440000	-7853.303441096612	-7900.40827840024	-47.104837303628024	0.08659060843442937	-727.1271604883815
13441000	-7840.216520313231	-7902.1206407431555	-61.90412042992431	0.08659060843442937	-740.7932391815116
13442000	-7780.555288527373	-7836.5478063584005	-55.99251783102757	0.08659060843442937	-729.71553422233
13443000	-7772.200525290251	-7826.751141632679	-54.55061634242806	0.08659060843442937	-727.5501887017024
13444000	-7765.384318526637	-7817.067277888322	-51.68295936168473	0.08659060843442937	-724.0923122300829
13445000	-7868.111789357089	-7928.867916024465	-60.75612666737535	0.08659060843442937	-742.0607137379125
13446000	-7780.437907534737	-7836.593917609925	-56.1560100751872	0.08659060843442937	-729.8688623749186
13447000	-7749.612864558201	-7804.452422179214	-54.83955762101278	0.08659060843442937	-725.8832506943885
13448000	-7823.468322915286	-7884.622761636079	-61.154438720793124	0.08659060843442937	-738.5933208695125
13449000	-7855.128604746378	-7913.3977306107845	-58.26912586440645	0.08659060843442937	-738.4494910800856
13450000	-7831.532321867383	-7882.837739075861	-51.30541720847758	0.08659060843442937	-729.4425659328735
13451000	-7765.536920420489	-7825.686492111816	-60.14957169132727	0.08659060843442937	-732.5721384505622
13452000	-7845.276810642078	-7902.452280151791	-57.17546950971211	0.08659060843442937	-736.5027618797292
13453000	-7808.340124530925	-7868.657459141721	-60.31733461079567	0.08659060843442937	-736.4462568568965
13454000	-7826.855753796781	-7890.315561370042	-63.4598075732614	0.08659060843442937	-741.1920094230389
13455000	-7825.036824367148	-7900.501712986706	-75.46488861955696	0.08659060843442937	-753.0395882633234
13456000	-7816.130150173484	-7878.180243601738	-62.05009342825387	0.08659060843442937	-738.8535587344636
13457000	-7741.776286512381	-7804.810242054262	-63.033955541880594	0.08659060843442937	-733.3990745542249
13458000	-7790.299308969646	-7855.9520242364715	-65.6527152668256	0.08659060843442937	-740.2194723168218
13459000	-7835.799583303251	-7891.564036939301	-55.764453636050234	0.08659060843442937	-734.2711071245269
13460000	-7830.726967702245	-7880.095308968582	-49.36834126633662	0.08659060843442937	-727.4357538835682
13461000	-7808.462783590824	-7861.799514926539	-53.33673133571478	0.08659060843442937	-729.4762747044423
13462000	-7783.234407280679	-7835.069949244037	-51.835541963358	0.08659060843442937	-725.7905448775772
13463000	-7909.4672172851315	-7971.372304008287	-61.90508672315514	0.08659060843442937	-746.7906654600476
13464000	-7868.842865632655	-7918.805096754623	-49.96223112196785	0.08659060843442937	-731.3301225320182
13465000	-7776.034696534257	-7834.12838846052	-58.09369192626281	0.08659060843442937	-731.4252675063974
13466000	-7779.908674604822	-7839.140487281015	-59.23181267619264	0.08659060843442937	-732.8988383745192
13467000	-7762.255478773568	-7809.155971686641	-46.90049291307347	0.08659060843442937	-719.0389176435596
13468000	-7804.156994127548	-7876.197016122369	-72.04002199482095	0.08659060843442937	-747.8067244341328
13469000	-7847.212960421761	-7904.374715948346	-57.161755526585594	0.08659060843442937	-736.6567002840455
13470000	-7741.9821002355975	-7792.5307980656025	-50.54869783000474	0.08659060843442937	-720.9316383778665
13471000	-7791.5931322037795	-7841.624327938099	-50.031195734319226	0.08659060843442937	-724.7099857253658
13472000	-7828.313553360751	-7887.179179617913	-58.86562625716183	0.08659060843442937	-736.7240598581591
13473000	-7795.74933155331	-7851.425273996852	-55.67594244354248	0.08659060843442937	-730.7146202650396
13474000	-7793.890422376835	-7849.841804424174	-55.95138204733978	0.08659060843442937	-730.8290957922217
13475000	-7802.808117729758	-7860.544654374703	-57.73653664494461	0.08659060843442937	-733.386439056269
13476000	-7788.593487415292	-7843.554860068779	-54.96137265348737	0.08659060843442937	-729.3804215772116
13477000	-7783.118793901499	-7838.8606662176535	-55.741872316154776	0.08659060843442937	-729.6868641975277
13478000	-7761.251550394369	-7827.106563741518	-65.85501334714922	0.08659060843442937	-737.9065073084558
13479000	-7766.40155230871	-7824.658081655848	-58.256529347137736	0.08659060843442937	-730.7539651076457
13480000	-7769.971391710294	-7830.151470845843	-60.180079135548894	0.08659060843442937	-732.9866294618531
13481000	-7786.496282846309	-7843.073681670898	-56.57739882458824	0.08659060843442937	-730.8148495286728
13482000	-7819.75811694159	-7876.675566349889	-56.917449408299376	0.08659060843442937	-734.0350625643393
13483000	-7764.911478649185	-7819.875340128334	-54.96386147914939	0.08659060843442937	-727.3322708548668
13484000	-7811.425780252053	-7867.004647522473	-55.57886727041971	0.08659060843442937	-731.9749783228322
13485000	-7814.380694915768	-7863.999972180336	-49.61927726456847	0.08659060843442937	-726.2712561755837
13486000	-7793.936391468221	-7848.506893131884	-54.57050166366287	0.08659060843442937	-729.452195900137
13487000	-7792.947837328399	-7848.810961820118	-55.86312449171855	0.08659060843442937	-730.6592192237551
13488000	-7769.482435125997	-7836.68999764933	-67.20756252333277	0.08659060843442937	-739.9717738015047
13489000	-7764.218350080644	-7815.287687682933	-51.06933760228938	0.08659060843442937	-723.3777285535336
13490000	-7763.763444444706	-7825.318426550341	-61.55498210563573	0.08659060843442937	-733.8239825010838
13491000	-7834.568163419174	-7890.207036399984	-55.638872980809644	0.08659060843442937	-734.0388970722859
13492000	-7778.795858916933	-7839.338639163657	-60.542780246724256	0.08659060843442937	-734.113446557561
13493000	-7889.596032489093	-7950.303799543752	-60.707767054658355	0.08659060843442937	-743.872687809749
13494000	-7860.309420328717	-7918.408499583286	-58.09907925456889	0.08659060843442937	-738.7280544437093
13495000	-7843.132006353978	-7907.64648733747	-64.5144809834918	0.08659060843442937	-743.6560534452295
13496000	-7865.970699535785	-7938.909656504499	-72.93895696871431	0.08659060843442937	-754.0581457689119
13497000	-7796.398979174119	-7848.902364747213	-52.50338557309483	0.08659060843442937	-727.5983167773458
13498000	-7780.326435930554	-7833.779052298976	-53.4526163684224	0.08659060843442937	-727.1558162741244
13499000	-7817.4697795900765	-7867.004050212991	-49.53427062291442	0.08659060843442937	-726.4537352553837
13500000	-7764.52743613284	-7824.509688449993	-59.98225231715226	0.08659060843442937	-732.3174072177148
13501000	-7816.671203379078	-7871.603633665933	-54.93243028685441	0.08659060843442937	-731.782745719332
13502000	-7784.51864588942	-7850.301169109939	-65.78252322051887	0.08659060843442937	-739.848729137244
13503000	-7799.328965339803	-7866.833631496066	-67.50466615626256	0.08659060843442937	-742.8533066453045
13504000	-7810.296624275838	-7870.695781017898	-60.39915674205993	0.08659060843442937	-736.6974934914746
13505000	-7741.621261794331	-7813.214101208734	-71.59283941440299	0.08659060843442937	-741.9445347420889
13506000	-7836.007402553081	-7887.395025015249	-51.387622462167776	0.08659060843442937	-729.9122711459315
13507000	-7794.0130762772305	-7848.708964221517	-54.69588794428676	0.08659060843442937	-729.5842223650307
13508000	-7779.792567041629	-7834.173552600789	-54.38098555916005	0.08659060843442937	-728.0379574329459
13509000	-7791.788123288463	-7857.448780292841	-65.66065700437815	0.08659060843442937	-740.3563313920866
13510000	-7846.222111109615	-7909.94669388212	-63.72458277250465	0.08659060843442937	-743.133729285159
13511000	-7764.165269318893	-7817.515105658511	-53.34983633961798	0.08659060843442937	-725.653630995406
13512000	-7815.774638367287	-7875.26586818735	-59.49122982006331	0.08659060843442937	-736.2639111426688
13513000	-7877.485914525363	-7937.537386936856	-60.051472411492604	0.08659060843442937	-742.167770683891
13514000	-7844.2322091943715	-7919.734727949228	-75.5025187548567	0.08659060843442937	-754.7393584499453
13515000	-7794.40472680112	-7848.564696584041	-54.15996978292049	0.08659060843442937	-729.0822174608217
13516000	-7818.240561539651	-7873.058096656828	-54.81753511717655	0.08659060843442937	-731.8037422276296
13517000	-7845.738412396079	-7900.256954803774	-54.51854240769476	0.08659060843442937	-733.885805154445
13518000	-7791.038786543055	-7846.724678629983	-55.68589208692812	0.08659060843442937	-730.3166809499295
13519000	-7769.711518244156	-7832.5401960779745	-62.828677833818965	0.08659060843442937	-735.6127255585744
13520000	-7825.037383367532	-7882.1380781638	-57.10069479626741	0.08659060843442937	-734.6754428442172
13521000	-7829.156289858794	-7883.441452047751	-54.285162188957365	0.08659060843442937	-732.21656885607
13522000	-7748.819295653203	-7805.019718075708	-56.200422422504374	0.08659060843442937	-727.1753998815617
13523000	-7780.627393275794	-7841.609484316932	-60.982091041138276	0.08659060843442937	-734.7113510264775
13524000	-7752.3957619890525	-7803.002275530142	-50.60651354108879	0.08659060843442937	-721.8911793962126
13525000	-7770.347176488507	-7843.01491993857	-72.66774345006229	0.08659060843442937	-745.5068332089525
13526000	-7812.068697179289	-7873.429519780807	-61.360822601517285	0.08659060843442937	-737.8126042218319
13527000	-7795.590246327356	-7855.121489179724	-59.53124285236857	0.08659060843442937	-734.5561453873573
13528000	-7749.429285150812	-7798.363843333586	-48.93455818277484	0.08659060843442937	-719.9623550035687
13529000	-7832.183139847195	-7884.75410096957	-52.57096112237491	0.08659060843442937	-730.7644645716229
13530000	-7768.15034115376	-7825.178599338523	-57.028258184763	0.08659060843442937	-729.6771226353871
13531000	-7789.915613592663	-7852.135804908365	-62.22019131570167	0.08659060843442937	-736.7537239495515
13532000	-7785.109142312821	-7850.983669892244	-65.87452757942283	0.08659060843442937	-739.9918649407285
13533000	-7811.66108928001	-7879.050572501047	-67.38948322103724	0.08659060843442937	-743.8059698253505
13534000	-7858.644008207059	-7927.043035497748	-68.39902729068827	0.08659060843442937	-748.8837934309204
13535000	-7799.360036985178	-7857.792522420476	-58.43248543529799	0.08659060843442937	-733.7838164370181
13536000	-7759.475634730682	-7823.562527817119	-64.08689308643699	0.08659060843442937	-735.9846094298968
13537000	-7765.6320833330865	-7829.369058947015	-63.736975613928315	0.08659060843442937	-736.1677825876656
13538000	-7800.3585411741715	-7858.307931005585	-57.94938983141287	0.08659060843442937	-733.3871819183822
13539000	-7773.509907732226	-7838.376460550088	-64.86655281786264	0.08659060843442937	-737.979505399461
13540000	-7807.072835078608	-7878.51105697736	-71.43822189875246	0.08659060843442937	-747.4574087801144
13541000	-7849.976673428259	-7917.279989513145	-67.30331608488541	0.08659060843442937	-747.0375724331162
13542000	-7808.76775169478	-7878.660015503191	-69.89226380841153	0.08659060843442937	-746.0582145508135
13543000	-7789.962679055337	-7844.647312936159	-54.68463388082233	0.08659060843442937	-729.2222419417213
13544000	-7795.530371562436	-7860.954400710015	-65.4240291475787	0.08659060843442937	-740.4437470902433
13545000	-7824.1268130058115	-7888.177765609958	-64.05095260414699	0.08659060843442937	-741.546853810453
13546000	-7791.393022557719	-7850.110003890748	-58.716981333028954	0.08659060843442937	-733.3784437080695
13547000	-7809.556968207313	-7872.433242992856	-62.87627478554336	0.08659060843442937	-739.1105642659522
13548000	-7788.998467091667	-7860.48841558542	-71.48994849375197	0.08659060843442937	-745.9440648540572
13549000	-7859.9657204112955	-7926.112326828154	-66.14660641685917	0.08659060843442937	-746.7458204210311
13550000	-7836.950363554567	-7896.189185933031	-59.23882237846402	0.07513796677715448	-648.0913384294358
13551000	-7778.942288165172	-7833.148872537738	-54.20658437256624	0.07513796677715448	-638.7004915821229
13552000	-7820.1506500434225	-7876.7479139531015	-56.59726390967944	0.07513796677715448	-644.1874836449852
13553000	-7778.335485481342	-7843.266926383906	-64.93144090256347	0.07513796677715448	-649.3797541922223
13554000	-7808.209382023954	-7867.9937598996385	-59.78437787568404	0.07513796677715448	-646.4773550112659
13555000	-7862.25332988406	-7917.769328359104	-55.515998475044704	0.07513796677715448	-646.2697279694454
13556000	-7773.482998080163	-7837.8720322084655	-64.38903412830261	0.07513796677715448	-648.472741380825
13557000	-7895.329707600247	-7944.478620072234	-49.14891247198661	0.07513796677715448	-642.3879337363347
13558000	-7811.527610342721	-7866.017567156763	-54.48995681404173	0.07513796677715448	-641.432258878798
13559000	-7771.848066012767	-7819.240408119456	-47.39234210668958	0.07513796677715448	-631.3532038878491
13560000	-7767.999471279058	-7830.378273177136	-62.37880189807842	0.07513796677715448	-646.0504880959979
13561000	-7830.865413159162	-7883.5675689021145	-52.70215574295255	0.07513796677715448	-641.0974609932737
13562000	-7879.179281166486	-7936.71081649346	-57.531535326973575	0.07513796677715448	-649.557046386505
13563000	-7756.792398880128	-7814.452649232332	-57.660250352204585	0.07513796677715448	-640.489859916544
13564000	-7769.416919433583	-7820.6087494158655	-51.19182998228315	0.07513796677715448	-634.9700203525456
13565000	-7806.600733775286	-7866.371544777143	-59.77081100185634	0.07513796677715448	-646.3429175787735
13566000	-7845.262030333696	-7896.265055471573	-51.00302513787706	0.07513796677715448	-640.4800629311618
13567000	-7763.1584162563595	-7819.608393484727	-56.44997722836685	0.07513796677715448	-639.7579163948244
13568000	-7809.225123343424	-7870.441400276525	-61.21627693310195	0.07513796677715448	-647.9855748062001
13569000	-7786.664384878852	-7843.803072353745	-57.13868747489292	0.07513796677715448	-642.2128173307722
13570000	-7795.276900218071	-7857.397319982195	-62.1204197641239	0.07513796677715448	-647.8416765114291
13571000	-7895.015709988245	-7958.676027854734	-63.660317866488576	0.07513796677715448	-656.8757459886981
