# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Jan 02 20:30:08 MSK 2025 [seed=1735838298589]
# -window -working -options
state	pathLikelihood.delta	pathLikelihood.source	pathLikelihood.destination	pathLikelihood.theta	pathLikelihood.pathLikelihood
3795000	-7722.011425053658	-7846.311918521563	-124.30049346790462	0.6048692465088115	-4795.107725672544
3796000	-7719.604926147206	-7836.209972849444	-116.60504670223806	0.6048692465088115	-4785.956661726607
3797000	-7713.409740747903	-7836.017444750896	-122.60770400299302	0.6048692465088115	-4788.212041902904
3798000	-7721.279172486163	-7840.757204170416	-119.4780316842538	0.6048692465088115	-4789.842346830138
3799000	-7724.413444871804	-7852.650681820652	-128.2372369488477	0.6048692465088115	-4800.4973770709885
3800000	-7719.338307938531	-7834.770477922635	-115.43216998410401	0.6048692465088115	-4784.622515853487
3801000	-7720.050793579322	-7834.308482181458	-114.25768860213604	0.6048692465088115	-4783.878995124212
3802000	-7718.656626566221	-7837.480821234006	-118.82419466778444	0.6048692465088115	-4787.602212439139
3803000	-7725.270795349814	-7840.154712907629	-114.88391755781517	0.6048692465088115	-4787.6626426175835
3804000	-7725.89686379074	-7833.33551141009	-107.43864761934903	0.6048692465088115	-4780.596062225244
3805000	-7727.641605424816	-7839.62268965849	-111.9810842336749	0.6048692465088115	-4786.193839397125
3806000	-7722.774051003124	-7835.289387392161	-112.51533638903665	0.6048692465088115	-4783.783857577098
3807000	-7725.75723751969	-7837.099824531428	-111.3425870117377	0.6048692465088115	-4784.415545980269
3808000	-7721.630473558167	-7836.201931211712	-114.5714576535446	0.6048692465088115	-4785.148264014149
3809000	-7726.846058922678	-7841.389937621415	-114.5438786987371	0.6048692465088115	-4788.275432248877
3810000	-7717.813492374574	-7835.608952325173	-117.79545995059955	0.6048692465088115	-4786.0634917787465
3811000	-7715.1747057214725	-7835.053636123179	-119.87893040170633	0.6048692465088115	-4786.5508413352945
3812000	-7727.177516198257	-7850.4065436835235	-123.2290274852663	0.6048692465088115	-4797.161069347935
3813000	-7713.300506983143	-7840.196473266306	-126.89596628316279	0.6048692465088115	-4792.43423203809
3814000	-7735.284398783218	-7849.964905158074	-114.68050637485479	0.6048692465088115	-4793.516152198225
3815000	-7734.887807899745	-7855.18096558849	-120.29315768874528	0.6048692465088115	-4798.888917883256
3816000	-7723.132707614132	-7842.119365862767	-118.98665824863491	0.6048692465088115	-4790.472119790752
3817000	-7726.606299380168	-7841.877990821	-115.27169144083226	0.6048692465088115	-4788.8582218171505
3818000	-7729.137241780304	-7848.458832243127	-119.32159046282284	0.6048692465088115	-4794.439010061669
3819000	-7727.667931629284	-7834.911363662268	-107.24343203298399	0.6048692465088115	-4781.472111107894
3820000	-7740.081475306732	-7852.515380111139	-112.43390480440749	0.6048692465088115	-4794.171154690001
3821000	-7725.920078644688	-7839.948560476921	-114.02848183223288	0.6048692465088115	-4787.199938389342
3822000	-7721.726982906693	-7835.930548895155	-114.20356598846243	0.6048692465088115	-4784.838747885992
3823000	-7725.7410543712285	-7840.187483068649	-114.4464286974207	0.6048692465088115	-4787.509598977136
3824000	-7725.184438401185	-7831.8795352932075	-106.69509689202243	0.6048692465088115	-4779.421587289343
3825000	-7724.972930106138	-7835.629174872496	-110.6562447663578	0.6048692465088115	-4783.254800300623
3826000	-7724.708151111399	-7833.305516993844	-108.59736588244479	0.6048692465088115	-4781.035764745671
3827000	-7726.091542116986	-7848.218020405307	-122.12647828832051	0.6048692465088115	-4795.401647826723
3828000	-7722.497572024201	-7840.568034023221	-118.07046199902037	0.6048692465088115	-4789.171749555425
3829000	-7721.1149382795065	-7837.087069001241	-115.9721307217346	0.6048692465088115	-4786.237105646788
3830000	-7719.935726497482	-7837.463366390151	-117.5276398926685	0.6048692465088115	-4787.079345875654
3831000	-7728.960720754483	-7843.704744587248	-114.74402383276447	0.6048692465088115	-4789.754671291729
3832000	-7717.368129908982	-7834.292738416015	-116.92460850703281	0.6048692465088115	-4784.923254276194
3833000	-7726.7054015442	-7833.058779131957	-106.35337758775707	0.6048692465088115	-4779.999851815361
3834000	-7725.273227843686	-7840.147861258729	-114.87463341504265	0.6048692465088115	-4787.654829815548
3835000	-7719.612663241884	-7838.418880123004	-118.80621688112042	0.6048692465088115	-4788.162511836118
3836000	-7717.11468535282	-7835.852367743233	-118.7376823904136	0.6048692465088115	-4786.583027341857
3837000	-7724.507591915139	-7844.959964759207	-120.4523728440685	0.6048692465088115	-4792.769459617372
3838000	-7720.733642124005	-7837.93297578305	-117.19933365904457	0.6048692465088115	-4787.233674265823
3839000	-7727.592096572389	-7847.016579686965	-119.42448311457602	0.6048692465088115	-4793.607291895763
3840000	-7715.894173290583	-7830.561870918458	-114.66769762787457	0.6048692465088115	-4781.774792367879
3841000	-7725.876834204993	-7841.193141611979	-115.31630740698527	0.6048692465088115	-4788.461606732441
3842000	-7713.068531552154	-7833.1110444403585	-120.04251288820417	0.6048692465088115	-4785.440463838981
3843000	-7722.538247636854	-7836.206691108377	-113.66844347152245	0.6048692465088115	-4784.794334455104
3844000	-7732.938773995081	-7845.65515748282	-112.71638348773905	0.6048692465088115	-4790.133233012916
3845000	-7721.209386583754	-7830.41820530702	-109.20881872326547	0.6048692465088115	-4779.530922522943
3846000	-7719.025403425129	-7831.06176243507	-112.03635900994058	0.6048692465088115	-4781.037438562073
3847000	-7723.999098339149	-7841.803790122443	-117.80469178329459	0.6048692465088115	-4789.814206430435
3848000	-7727.014489604139	-7839.6974902986	-112.68300069446065	0.6048692465088115	-4786.516432783985
3849000	-7720.136297148049	-7834.399275379229	-114.26297823117949	0.6048692465088115	-4783.936003232446
3850000	-7725.460105913979	-7838.4736158221485	-113.01350990816962	0.6048692465088115	-4785.906743106241
3851000	-7719.0064650755185	-7841.079769180692	-122.07330410517383	0.6048692465088115	-4791.062928432047
3852000	-7724.94564074756	-7839.578086426868	-114.63244567930786	0.6048692465088115	-4787.214494719812
3853000	-7725.55622685416	-7837.140143586417	-111.58391673225782	0.6048692465088115	-4784.535290530989
3854000	-7723.491024728306	-7838.14160326885	-114.65057854054426	0.6048692465088115	-4786.352775085523
3855000	-7729.450325415063	-7850.777959037979	-121.32763362291581	0.6048692465088115	-4796.634427884012
3856000	-7724.107222029789	-7841.8381876939475	-117.73096566415822	0.6048692465088115	-4789.805881006586
3857000	-7720.333286732501	-7843.514049582914	-123.1807628504129	0.6048692465088115	-4792.972940793196
3858000	-7727.135264105723	-7849.677594262663	-122.54233015693953	0.6048692465088115	-4796.448815028234
3859000	-7728.205571287159	-7844.721007303104	-116.51543601594462	0.6048692465088115	-4791.069316785607
3860000	-7721.110679836973	-7837.933263600888	-116.82258376391496	0.6048692465088115	-4787.084982888042
3861000	-7721.0037122485755	-7837.96403433297	-116.96032208439425	0.6048692465088115	-4787.158019803926
3862000	-7718.791598404261	-7838.906563137537	-120.11496473327556	0.6048692465088115	-4788.974622818606
3863000	-7725.731930732922	-7840.245366421932	-114.51343568901072	0.6048692465088115	-4787.571087360498
3864000	-7721.531942939868	-7839.728220650564	-118.19627771069666	0.6048692465088115	-4788.713485930453
3865000	-7723.475484384412	-7840.891395639359	-117.41591125494713	0.6048692465088115	-4789.108707923824
3866000	-7734.489513065534	-7852.517990115002	-118.02847704946835	0.6048692465088115	-4796.383320947722
3867000	-7724.4969135520005	-7839.829753960492	-115.33284040849175	0.6048692465088115	-4787.64346816833
3868000	-7714.795248669125	-7833.885009878128	-119.08976120900263	0.6048692465088115	-4785.532150241254
3869000	-7727.852130825253	-7844.5663163402005	-116.71418551494793	0.6048692465088115	-4791.054281018732
3870000	-7719.550145986988	-7837.437077842972	-117.88693185598387	0.6048692465088115	-4787.205412046119
3871000	-7724.587408823685	-7840.586978424684	-115.99956960099951	0.6048692465088115	-4788.364935167634
3872000	-7728.75337125392	-7836.510083809414	-107.75671255549445	0.6048692465088115	-4782.64194067829
3873000	-7716.735697608668	-7829.238060205871	-112.50236259720369	0.6048692465088115	-4780.118469517406
3874000	-7722.094555965504	-7839.51233334693	-117.41777738142666	0.6048692465088115	-4788.275292918075
3875000	-7725.28502432643	-7839.032705595791	-113.74768126936108	0.6048692465088115	-4786.535012999494
3876000	-7718.649334823855	-7838.723408403419	-120.07407357956448	0.6048692465088115	-4788.847680800208
3877000	-7720.57836889846	-7836.823945887407	-116.24557698894674	0.6048692465088115	-4786.185997596787
3878000	-7717.270027669888	-7829.592731979936	-112.32270431004753	0.6048692465088115	-4780.262011051767
3879000	-7732.14653900648	-7848.873498702207	-116.72695969572658	0.6048692465088115	-4793.66461064029
3880000	-7726.567432831487	-7841.693537696439	-115.12610486495201	0.6048692465088115	-4788.689126061256
3881000	-7719.608678479257	-7828.633460785111	-109.02478230585415	0.6048692465088115	-4778.378667000485
3882000	-7731.287205400505	-7846.456079403986	-115.1688740034811	0.6048692465088115	-4791.586740477299
3883000	-7720.459429201667	-7835.094120800726	-114.63469159905897	0.6048692465088115	-4784.50316924212
3884000	-7724.101420839528	-7837.959313696526	-113.85789285699776	0.6048692465088115	-4785.929299237843
3885000	-7719.078778957626	-7828.906967777995	-109.8281888203694	0.6048692465088115	-4778.861553590625
3886000	-7722.79961027368	-7838.11039742141	-115.3107871477304	0.6048692465088115	-4786.594768352514
3887000	-7723.744627677027	-7843.808535381286	-120.06390770425874	0.6048692465088115	-4791.919500873743
3888000	-7721.79651212855	-7832.529832395518	-110.73332026696775	0.6048692465088115	-4781.410558252532
3889000	-7722.636903470851	-7839.6123127116925	-116.97540924084085	0.6048692465088115	-4788.160974104396
3890000	-7720.766270756146	-7835.220017669785	-114.45374691363898	0.6048692465088115	-4784.507823576556
3891000	-7720.447875667595	-7833.632869486081	-113.18499381848596	0.6048692465088115	-4783.046483084098
3892000	-7715.071258093709	-7828.722621743882	-113.6513636501729	0.6048692465088115	-4780.260702295103
3893000	-7715.90143073468	-7833.917502177224	-118.0160714425447	0.6048692465088115	-4785.127555987291
3894000	-7718.750170601556	-7838.631219611901	-119.88104901034448	0.6048692465088115	-4788.7156486918675
3895000	-7718.184057271278	-7839.930412598293	-121.74635532701475	0.6048692465088115	-4790.238530465014
3896000	-7717.308719980054	-7837.463057452685	-120.15433747263032	0.6048692465088115	-4788.117048002846
3897000	-7725.694587777245	-7843.336670749978	-117.64208297273352	0.6048692465088115	-4790.677147038758
3898000	-7718.987352585347	-7838.042514724138	-119.05516213879066	0.6048692465088115	-4788.033225908134
3899000	-7716.162635660013	-7834.97384901015	-118.81121335013692	0.6048692465088115	-4786.080692721253
3900000	-7733.064432275537	-7851.481661466231	-118.41722919069419	0.6048692465088115	-4795.910085545289
3901000	-7718.750909398055	-7829.8044792609635	-111.05356986290869	0.6048692465088115	-4779.888616419714
3902000	-7719.1594245958295	-7832.024852750368	-112.86542815453849	0.6048692465088115	-4781.947572991208
3903000	-7729.444966164746	-7847.6866576658695	-118.24169150112331	0.6048692465088115	-4793.545244116519
3904000	-7727.895814422725	-7839.991946073812	-112.0961316510866	0.6048692465088115	-4786.462650019558
3905000	-7723.421884856202	-7832.777188898769	-109.35530404256642	0.6048692465088115	-4781.015680005203
3906000	-7723.815470841952	-7833.768224428341	-109.95275358638838	0.6048692465088115	-4781.851197607661
3907000	-7729.395531909062	-7844.199598029725	-114.80406612066363	0.6048692465088115	-4790.077717475072
3908000	-7724.091739855265	-7831.705030247806	-107.61329039254129	0.6048692465088115	-4779.678841043729
3909000	-7717.510166494212	-7824.545466515594	-107.03530002138154	0.6048692465088115	-4775.119859352828
3910000	-7715.8814831487325	-7825.270481479402	-109.38899833066982	0.6048692465088115	-4776.488417194134
3911000	-7735.271162847715	-7854.287910368762	-119.01674752104711	0.6048692465088115	-4797.844387334083
3912000	-7724.510561349388	-7853.856501389835	-129.34594004044732	0.6048692465088115	-4801.664822933208
3913000	-7719.630636642218	-7846.799220384671	-127.16858374245267	0.6048692465088115	-4796.535750254568
3914000	-7727.7503341598485	-7855.487462924124	-127.73712876427577	0.6048692465088115	-4802.015650595759
3915000	-7724.456075081033	-7845.647042600944	-121.19096751991034	0.6048692465088115	-4793.476893344587
3916000	-7722.105432960486	-7844.846216217421	-122.74078325693488	0.6048692465088115	-4793.604877953344
3917000	-7717.489833112599	-7843.599770407841	-126.10993729524176	0.6048692465088115	-4794.182197589473
3918000	-7720.098274434484	-7840.595668988665	-120.49739455418143	0.6048692465088115	-4790.1474207853435
3919000	-7729.3875115359515	-7839.926271085854	-110.538759549902	0.6048692465088115	-4785.807559627271
3920000	-7729.190811400069	-7846.244971006929	-117.05415960685936	0.6048692465088115	-4792.203981821249
3921000	-7726.493065721869	-7842.71926737519	-116.22620165332062	0.6048692465088115	-4789.744240472064
3922000	-7721.375217688818	-7843.251601498093	-121.87638380927416	0.6048692465088115	-4792.29879374452
3923000	-7725.815786575586	-7847.528846204035	-121.71305962844932	0.6048692465088115	-4794.821433120304
3924000	-7712.731411618538	-7835.692502392078	-122.96109077353947	0.6048692465088115	-4788.155128244087
3925000	-7715.443136983498	-7837.774544889283	-122.33140790578418	0.6048692465088115	-4789.165684654574
3926000	-7712.336387512143	-7831.177389587798	-118.84100207565426	0.6048692465088115	-4783.796101612614
3927000	-7719.414823900995	-7839.84668413466	-120.43186023366496	0.6048692465088115	-4789.668488255609
3928000	-7719.25942482766	-7832.241046294963	-112.98162146730326	0.6048692465088115	-4782.124253368851
3929000	-7721.186827280046	-7828.755688459146	-107.56886117910017	0.6048692465088115	-4777.8773195497415
3930000	-7724.881602262927	-7838.119890264076	-113.23828800114921	0.6048692465088115	-4785.781602131706
3931000	-7728.593892465262	-7841.147438830042	-112.55354636478032	0.6048692465088115	-4787.342310672846
3932000	-7717.447461887257	-7833.81316562753	-116.36570374027248	0.6048692465088115	-4784.412334983358
3933000	-7723.88200407755	-7837.053727092517	-113.17172301496697	0.6048692465088115	-4785.110410944323
3934000	-7731.310042373973	-7842.635436169194	-111.32539379522026	0.6048692465088115	-4787.757073651973
3935000	-7720.667542438047	-7833.524977886169	-112.857435448122	0.6048692465088115	-4782.85179438766
3936000	-7728.43563527582	-7840.970043007802	-112.53440773198201	0.6048692465088115	-4787.227447133115
3937000	-7718.897180672285	-7835.473326412695	-116.57614574041055	0.6048692465088115	-4785.4996672926445
3938000	-7723.398413360255	-7837.481244059914	-114.08283069965921	0.6048692465088115	-4785.729009476227
3939000	-7723.55723672204	-7838.620791411529	-115.06355468948954	0.6048692465088115	-4786.805800833227
3940000	-7717.321953273588	-7833.866372535633	-116.54441926204464	0.6048692465088115	-4784.515134204548
3941000	-7727.321811127903	-7847.298574983312	-119.97676385540906	0.6048692465088115	-4793.996085283448
3942000	-7720.069288606457	-7843.709077898797	-123.63978929233993	0.6048692465088115	-4793.272282887544
3943000	-7716.340394067205	-7843.5834064611145	-127.24301239390915	0.6048692465088115	-4794.620012358845
3944000	-7721.339210686287	-7845.58924260247	-124.25003191618353	0.6048692465088115	-4794.650662322938
3945000	-7716.303302619312	-7838.356419524362	-122.05311690505003	0.6048692465088115	-4789.407681393846
3946000	-7723.513061651404	-7842.875337580808	-119.36227592940439	0.6048692465088115	-4791.077801931452
3947000	-7721.492746592698	-7840.658676353322	-119.1659297606251	0.6048692465088115	-4789.659429315403
3948000	-7715.473139509816	-7831.3109791467	-115.83783963688461	0.6048692465088115	-4782.690263991161
3949000	-7717.437543897267	-7828.254835398145	-110.81729150087797	0.6048692465088115	-4778.85792365683
3950000	-7721.0078096216685	-7831.839037726362	-110.83122810469403	0.6048692465088115	-4781.0314041992015
3951000	-7716.533684861532	-7829.4856326306535	-112.95194776912149	0.6048692465088115	-4780.445863391178
3952000	-7720.043273419192	-7838.478841185293	-118.43556776610164	0.6048692465088115	-4788.052325574587
3953000	-7730.001372473869	-7843.218264635394	-113.21689216152454	0.6048692465088115	-4788.856997841872
3954000	-7726.410595968117	-7837.334150900712	-110.92355493259456	0.6048692465088115	-4784.391710333527
3955000	-7732.041418919449	-7846.165606049195	-114.12418712974613	0.6048692465088115	-4790.998254166475
3956000	-7721.475062823775	-7841.178728154543	-119.70366533076734	0.6048692465088115	-4790.1864685175615
3957000	-7721.788091669071	-7836.328203269518	-114.54011160044728	0.6048692465088115	-4785.2122563090315
3958000	-7722.224889746565	-7837.442793717004	-115.2179039704389	0.6048692465088115	-4786.1542544030335
3959000	-7726.1254139131215	-7838.066621252516	-111.94120733939428	0.6048692465088115	-4785.236864885603
3960000	-7726.811927933588	-7838.03487348999	-111.22294555640225	0.6048692465088115	-4784.933854320889
3961000	-7732.372008923627	-7846.248357802822	-113.87634887919575	0.6048692465088115	-4790.950379642654
3962000	-7724.675125335729	-7836.4431801317	-111.76805479597118	0.6048692465088115	-4784.186477383152
3963000	-7725.409944550911	-7841.14374711045	-115.73380255953897	0.6048692465088115	-4788.596694691728
3964000	-7725.955108439254	-7841.367178067911	-115.41206962865601	0.6048692465088115	-4788.60471463121
3965000	-7723.648124230463	-7840.285607786345	-116.63748355588264	0.6048692465088115	-4788.434704758357
3966000	-7724.208997742115	-7838.530095656811	-114.32109791469588	0.6048692465088115	-4786.457574255551
3967000	-7720.574428825047	-7832.602834068573	-112.0284052435264	0.6048692465088115	-4781.96644262213
3968000	-7717.730909248189	-7831.01134526477	-113.2804360165813	0.6048692465088115	-4781.498515851298
3969000	-7726.328080870599	-7841.912399064277	-115.58431819367861	0.6048692465088115	-4789.002562749749
3970000	-7725.19458653537	-7844.5950265437095	-119.40044000833929	0.6048692465088115	-4792.133068699938
3971000	-7721.73236745537	-7840.090541667274	-118.3581742119036	0.6048692465088115	-4788.996613057335
3972000	-7726.654793704549	-7848.100846271265	-121.44605256671618	0.6048692465088115	-4795.0619156684825
3973000	-7722.550226048255	-7847.879458587831	-125.32923253957598	0.6048692465088115	-4796.462368895835
3974000	-7727.011723720904	-7845.65259265745	-118.64086893654614	0.6048692465088115	-4792.472628028362
3975000	-7720.907585159163	-7841.8990812007805	-120.99149604161678	0.6048692465088115	-4791.131049441007
3976000	-7736.975879426063	-7856.046253579881	-119.07037415381686	0.6048692465088115	-4798.929144599109
3977000	-7723.659049058737	-7836.225712587334	-112.56666352859679	0.6048692465088115	-4784.370492823718
3978000	-7717.320353632636	-7832.507128503892	-115.18677487125566	0.6048692465088115	-4783.156522240143
3979000	-7717.182652168511	-7830.646128780435	-113.46347661192434	0.6048692465088115	-4781.349932599963
3980000	-7723.501114689435	-7839.5373777373725	-116.03626304793761	0.6048692465088115	-4787.744562700102
3981000	-7733.191502605712	-7855.298797023081	-122.10729441736858	0.6048692465088115	-4799.677011706829
3982000	-7721.362128349809	-7843.338119748608	-121.97599139879927	0.6048692465088115	-4792.39048399542
3983000	-7722.910508257807	-7838.478545503128	-115.56803724532048	0.6048692465088115	-4786.919097230202
3984000	-7722.226370677567	-7835.761478795102	-113.5351081175357	0.6048692465088115	-4784.47235431975
3985000	-7723.02039235613	-7832.950015938044	-109.9296235819135	0.6048692465088115	-4781.347149078551
3986000	-7713.945109999129	-7839.397047027354	-125.45193702822549	0.6048692465088115	-4791.38010332373
3987000	-7723.210399234653	-7848.84444429999	-125.63404506533693	0.6048692465088115	-4797.166499879419
3988000	-7716.125822295057	-7838.749205045597	-122.62338275053942	0.6048692465088115	-4789.870594849334
3989000	-7718.825267708534	-7839.145907298678	-120.32063959014428	0.6048692465088115	-4789.20066320218
3990000	-7722.601109818566	-7844.696633989802	-122.09552417123531	0.6048692465088115	-4793.259438555303
3991000	-7717.450360610092	-7833.773593980526	-116.3232333704349	0.6048692465088115	-4784.371617961816
3992000	-7725.815104137423	-7844.304041636227	-118.4889374988047	0.6048692465088115	-4791.5968982048025
3993000	-7717.511733857184	-7836.967401786778	-119.45566792959443	0.6048692465088115	-4787.5411753107
3994000	-7721.509212688145	-7834.879857506916	-113.37064481877019	0.6048692465088115	-4783.874104208295
3995000	-7717.772213002162	-7830.214252272169	-112.44203927000697	0.6048692465088115	-4780.685102475267
3996000	-7719.59631320979	-7833.917452800763	-114.32113959097269	0.6048692465088115	-4783.667544914378
3997000	-7717.463673740525	-7831.82256868223	-114.35889494170402	0.6048692465088115	-4782.41533223626
3998000	-7719.734032869673	-7835.1098191668025	-115.37578629713012	0.6048692465088115	-4784.805494007437
3999000	-7721.019967287372	-7839.848494155354	-118.82852686798172	0.6048692465088115	-4789.036056760582
4000000	-7720.092511634347	-7836.308638422183	-116.21612678783663	0.6048692465088115	-4785.862667278421
4001000	-7718.00670972395	-7834.742438940874	-116.73572921692426	0.6048692465088115	-4785.120632277601
4002000	-7716.1551458676495	-7837.2208035022495	-121.06565763460019	0.6048692465088115	-4788.330606660653
4003000	-7712.598089998959	-7826.567541277331	-113.96945127837165	0.6048692465088115	-4779.082846601341
4004000	-7722.055976024769	-7830.860291742729	-108.80431571795995	0.6048692465088115	-4779.638495434927
4005000	-7722.930170571832	-7831.376155058917	-108.44598448708493	0.6048692465088115	-4779.808937601036
4006000	-7722.295222953029	-7832.657933537434	-110.36271058440467	0.6048692465088115	-4781.341603410598
4007000	-7721.471955463067	-7840.7213464199785	-119.24939095691121	0.6048692465088115	-4789.730314596775
4008000	-7718.978192118938	-7832.602662596969	-113.62447047803126	0.6048692465088115	-4782.596993362961
4009000	-7721.805581117332	-7835.864823310259	-114.05924219292804	0.6048692465088115	-4784.741965730904
4010000	-7715.453378600974	-7833.692305328984	-118.2389267280098	0.6048692465088115	-4785.079398316245
4011000	-7724.876539022365	-7834.950112364373	-110.07357334200776	0.6048692465088115	-4782.613824874062
4012000	-7728.18850290578	-7837.226730556484	-109.03822765070362	0.6048692465088115	-4783.581784281382
4013000	-7722.399409845772	-7838.2747888004515	-115.8753789546788	0.6048692465088115	-4786.917291228182
4014000	-7718.655752469488	-7834.883184811367	-116.22743234187841	0.6048692465088115	-4785.004921399001
4015000	-7723.563427243697	-7837.62046504056	-114.0570377968626	0.6048692465088115	-4785.803028396772
4016000	-7723.341527539986	-7842.279066443777	-118.93753890379165	0.6048692465088115	-4790.549309197115
4017000	-7724.01447291478	-7843.448265209155	-119.43379229437463	0.6048692465088115	-4791.452606549493
4018000	-7720.219090034742	-7835.405827011564	-115.18673697682189	0.6048692465088115	-4784.909840849079
4019000	-7715.806636296299	-7828.538839242317	-112.7322029460187	0.6048692465088115	-4779.786349250247
4020000	-7718.638390421046	-7826.807863072338	-108.16947265129158	0.6048692465088115	-4776.936459939256
4021000	-7721.098400356326	-7831.658198488837	-110.55979813251086	0.6048692465088115	-4780.814769776432
4022000	-7730.741856254105	-7838.665265514223	-107.92340926011858	0.6048692465088115	-4784.011410806669
4023000	-7726.751130950504	-7836.609116550144	-109.85798559963915	0.6048692465088115	-4783.532120138778
4024000	-7732.8001153337445	-7844.363247158373	-111.56313182462853	0.6048692465088115	-4788.896110989801
4025000	-7721.506848191484	-7833.075580026474	-111.56873183499019	0.6048692465088115	-4782.0707610132
4026000	-7727.860797239723	-7839.670292041128	-111.80949480140522	0.6048692465088115	-4786.1548323527795
4027000	-7722.651997126182	-7833.490354241527	-110.8383571153447	0.6048692465088115	-4782.033051666827
4028000	-7721.8175379600625	-7836.586389636558	-114.7688516764953	0.6048692465088115	-4785.458807540925
4029000	-7728.753389721338	-7843.031394959811	-114.27800523847293	0.6048692465088115	-4789.163244531641
4030000	-7728.460271438046	-7838.570624798519	-110.11035336047279	0.6048692465088115	-4784.818294418489
4031000	-7724.249815115335	-7839.77396276731	-115.5241476519749	0.6048692465088115	-4787.685313166614
4032000	-7729.901254687825	-7838.894844015215	-108.99358932739031	0.6048692465088115	-4784.573136837931
4033000	-7723.540241438889	-7840.301579253982	-116.76133781509243	0.6048692465088115	-4788.493304034718
4034000	-7716.879997097409	-7833.913052361866	-117.0330552644574	0.6048692465088115	-4784.736444507686
4035000	-7725.364333307749	-7841.492132755249	-116.1277994475006	0.6048692465088115	-4788.963102741405
4036000	-7728.086169243576	-7845.222769410629	-117.13660016705313	0.6048692465088115	-4791.618258312582
4037000	-7729.872007040785	-7848.858920065114	-118.9869130243286	0.6048692465088115	-4794.548769532643
4038000	-7734.861479638189	-7850.355691696794	-115.4942120586046	0.6048692465088115	-4794.074047097387
4039000	-7724.507993042226	-7844.130108750234	-119.62211570800822	0.6048692465088115	-4791.939445110751
4040000	-7720.928248014775	-7836.253584926339	-115.3253369115635	0.6048692465088115	-4785.477388636858
4041000	-7717.623560897645	-7834.278402490022	-116.65484159237724	0.6048692465088115	-4784.807989711187
4042000	-7718.535804366217	-7832.1470306533265	-113.61122628710972	0.6048692465088115	-4782.316162425386
4043000	-7721.34482283713	-7835.594421337499	-114.24959850036852	0.6048692465088115	-4784.653623524576
4044000	-7739.343527811086	-7849.562708937627	-110.2191811265415	0.6048692465088115	-4791.51006926648
4045000	-7714.650427303836	-7833.754558278466	-119.10413097462973	0.6048692465088115	-4785.458922016782
4046000	-7721.730008424363	-7833.938741496141	-112.20873307177764	0.6048692465088115	-4782.8457450119
4047000	-7738.800620991265	-7851.822437256961	-113.02181626569661	0.6048692465088115	-4793.984316766606
4048000	-7722.172243692762	-7840.092384977439	-117.92014128467657	0.6048692465088115	-4788.8246477383755
4049000	-7720.191996587895	-7839.2464794057705	-119.05448281787537	0.6048692465088115	-4788.7611986973525
4050000	-7722.123133683517	-7837.307196992692	-115.18406330917556	0.5592392185819061	-4433.6981703836045
4051000	-7729.907750725659	-7842.008424442457	-112.10067371679801	0.5592392185819061	-4434.968243942834
4052000	-7733.005689579993	-7843.037680948304	-110.0319913683118	0.5592392185819061	-4434.63205049846
4053000	-7722.244880124651	-7836.955242548886	-114.71036242423521	0.5592392185819061	-4433.29255488327
4054000	-7724.041619276534	-7845.489703826969	-121.4480845504351	0.5592392185819061	-4441.035084008764
4055000	-7729.2911914607275	-7854.776599805906	-125.48540834517812	0.5592392185819061	-4448.008174449686
4056000	-7728.116514286547	-7843.215689787082	-115.09917550053511	0.5592392185819061	-4436.965016060068
4057000	-7722.536009110563	-7833.394437556593	-110.85842844603012	0.5592392185819061	-4429.6034316516525
4058000	-7718.300960908378	-7835.561379756618	-117.26041884824036	0.5592392185819061	-4433.637017006617
4059000	-7739.144676385669	-7855.6740130557855	-116.5293366701164	0.5592392185819061	-4444.562557984355
4060000	-7724.495966353658	-7836.475117030668	-111.97915067700978	0.5592392185819061	-4431.820238839715
4061000	-7724.489662953876	-7839.321458495532	-114.83179554165643	0.5592392185819061	-4434.669358595993
4062000	-7721.4463045850325	-7842.0328660685345	-120.58656148350227	0.5592392185819061	-4438.7221591817815
4063000	-7714.174130534747	-7838.680427163354	-124.50629662860666	0.5592392185819061	-4438.575009393613
4064000	-7734.958904413522	-7846.4209434263	-111.46203901277865	0.5592392185819061	-4437.154412480153
4065000	-7732.293681442105	-7849.119962520262	-116.82628107815677	0.5592392185819061	-4441.028157333649
4066000	-7722.157210392876	-7836.572831899427	-114.41562150655153	0.5592392185819061	-4432.948785613295
4067000	-7723.979360597537	-7844.109901757833	-120.13054116029495	0.5592392185819061	-4439.682723123633
4068000	-7724.364134432646	-7848.475365000613	-124.11123056796694	0.5592392185819061	-4443.878593150181
4069000	-7727.693563754522	-7848.194775588861	-120.50121183433949	0.5592392185819061	-4442.130521868843
4070000	-7725.551904754799	-7842.933991584521	-117.38208682972268	0.5592392185819061	-4437.813697158752
4071000	-7728.394205016973	-7844.653380884002	-116.25917586702944	0.5592392185819061	-4438.280311973653
4072000	-7718.082222249683	-7831.079119346252	-112.99689709656958	0.5592392185819061	-4429.251168018383
4073000	-7724.392673596246	-7835.31451916176	-110.92184556551351	0.5592392185819061	-4430.705168367278
4074000	-7732.419328665031	-7841.327766893465	-108.90843822843473	0.5592392185819061	-4433.180581338694
4075000	-7722.406545924794	-7835.990748162094	-113.5842022372995	0.5592392185819061	-4432.256804552078
